#ID,NAME,LIVELOC,JOB,WORKLOC,STATE
734, Hoomeng, 1134, 4, 26, 0
735, Pooyoy, 1135, 1, 0, 0
736, Woowoib, 1136, 4, 25, 0
737, Quaiyed, 1137, 2, 19, 0
738, Peemak, 1138, 4, 26, 0
739, Yu, 1139, 4, 25, 0
740, Leedood, 1140, 4, 26, 0
741, Coot, 1141, 2, 16, 0
742, Hir, 1142, 2, 20, 0
743, Hing, 1143, 2, 19, 0
744, Quighbeeck, 1144, 1, 0, 0
745, Taib, 1145, 2, 20, 0
746, Pouch, 1146, 2, 16, 0
747, Needey, 1147, 1, 0, 0
748, Weayor, 1148, 2, 18, 0
749, Yaw, 1149, 2, 21, 0
750, Dauquoa, 1150, 2, 15, 0
751, Sauquey, 1151, 1, 0, 0
752, Sauhew, 1152, 1, 0, 0
753, Meagui, 1153, 1, 0, 0
754, Chealau, 1154, 1, 0, 0
755, Yau, 1155, 2, 15, 0
756, Whukish, 1156, 4, 26, 0
757, Meeni, 1157, 1, 0, 0
758, Mequoy, 1158, 2, 18, 0
759, Wuchoath, 1159, 1, 0, 0
760, Ring, 1160, 4, 27, 0
761, Joish, 1161, 2, 18, 0
762, Wulauch, 1162, 1, 0, 0
763, Toichaw, 1163, 1, 0, 0
764, Tack, 1164, 2, 20, 0
765, Sang, 1165, 2, 17, 0
766, Whoyot, 1166, 2, 17, 0
767, Guib, 1167, 4, 29, 0
768, Couk, 1168, 2, 21, 0
769, Pimee, 1169, 1, 0, 0
770, Dootoith, 1170, 4, 26, 0
771, Cuijur, 1171, 4, 26, 0
772, Tae, 1172, 2, 22, 0
773, Coo, 1173, 1, 0, 0
774, Way, 1174, 2, 22, 0
775, Bibauch, 1175, 2, 17, 0
776, Beb, 1176, 4, 29, 0
777, Boaboud, 1177, 2, 16, 0
778, Becoit, 1178, 1, 0, 0
779, Lanew, 1179, 1, 0, 0
780, Whighquay, 1180, 4, 26, 0
781, Jay, 1181, 3, 10, 0
782, Deach, 1182, 2, 15, 0
783, Wuish, 1183, 2, 22, 0
784, Whea, 1184, 3, 19, 0
785, Moub, 1185, 2, 15, 0
786, Rer, 1186, 2, 19, 0
787, Roo, 1187, 2, 16, 0
788, Feelew, 1188, 1, 0, 0
789, Soob, 1189, 2, 22, 0
790, Ped, 1190, 2, 16, 0
791, Leetey, 1191, 1, 0, 0
792, Gai, 1192, 3, 29, 0
793, Righe, 1193, 2, 22, 0
794, Coosh, 1194, 2, 23, 0
795, Faw, 1195, 2, 18, 0
796, Yifong, 1196, 1, 0, 0
797, Toisoik, 1197, 4, 25, 0
798, Wheehow, 1198, 3, 29, 0
799, Noi, 1199, 2, 16, 0
800, Deefea, 1200, 1, 0, 0
801, Rik, 1201, 2, 22, 0
802, Maipub, 1202, 1, 0, 0
803, Cong, 1203, 3, 9, 0
804, Yong, 1204, 4, 28, 0
805, Pi, 1205, 2, 15, 0
806, Hing, 1206, 1, 0, 0
807, Cuikud, 1207, 4, 26, 0
808, Whuboth, 1208, 1, 0, 0
809, Sobay, 1209, 1, 0, 0
810, Piley, 1210, 1, 0, 0
811, Whab, 1211, 2, 24, 0
812, Hui, 1212, 2, 24, 0
813, Mooch, 1213, 3, 16, 0
814, Soch, 1214, 2, 17, 0
815, New, 1215, 2, 23, 0
816, Bing, 1216, 2, 19, 0
817, Kath, 1217, 4, 29, 0
818, Gech, 1218, 2, 19, 0
819, Tow, 1219, 1, 0, 0
820, Toowheat, 1220, 4, 25, 0
821, Yey, 1221, 1, 0, 0
822, Ligh, 1222, 4, 25, 0
823, Raihau, 1223, 4, 25, 0
824, Saiwud, 1224, 1, 0, 0
825, Yowead, 1225, 1, 0, 0
826, Mouceeb, 1226, 3, 18, 0
827, Joit, 1227, 2, 22, 0
828, Peebo, 1228, 1, 0, 0
829, Ko, 1229, 1, 0, 0
830, Soarik, 1230, 1, 0, 0
831, Nor, 1231, 2, 23, 0
832, Hu, 1232, 1, 0, 0
833, Gow, 1233, 1, 0, 0
834, Goosh, 1234, 4, 28, 0
835, Ter, 1235, 3, 10, 0
836, Whoicooch, 1236, 2, 17, 0
837, Mequing, 1237, 2, 19, 0
838, Ser, 1238, 1, 0, 0
839, Quong, 1239, 1, 0, 0
840, Waigaush, 1240, 1, 0, 0
841, Jath, 1241, 3, 25, 0
842, Guich, 1242, 2, 23, 0
843, Sauwob, 1243, 1, 0, 0
844, Fit, 1244, 2, 18, 0
845, Bighboack, 1245, 4, 26, 0
846, Heek, 1246, 2, 20, 0
847, Qued, 1247, 2, 24, 0
848, Poud, 1248, 2, 22, 0
849, Teeck, 1249, 4, 28, 0
850, Tight, 1250, 2, 20, 0
851, Jey, 1251, 2, 18, 0
852, Meeck, 1252, 4, 28, 0
853, Jang, 1253, 1, 0, 0
854, Cer, 1254, 2, 20, 0
855, Coitir, 1255, 1, 0, 0
856, Sahang, 1256, 3, 7, 0
857, Rewheet, 1257, 1, 0, 0
858, Por, 1258, 2, 16, 0
859, Queek, 1259, 2, 23, 0
860, Row, 1260, 3, 11, 0
861, Fek, 1261, 3, 15, 0
862, Yoik, 1262, 2, 24, 0
863, Reeck, 1263, 2, 22, 0
864, Wor, 1264, 4, 27, 0
865, Ming, 1265, 2, 19, 0
866, Doo, 1266, 1, 0, 0
867, Yawoi, 1267, 4, 25, 0
868, Ging, 1268, 2, 19, 0
869, Dir, 1269, 2, 15, 0
870, Hoohaich, 1270, 4, 26, 0
871, Chech, 1271, 2, 24, 0
872, Ter, 1272, 2, 20, 0
873, Roa, 1273, 1, 0, 0
874, Fait, 1274, 2, 22, 0
875, Deck, 1275, 2, 15, 0
876, Mau, 1276, 1, 0, 0
877, Tir, 1277, 4, 29, 0
878, Hosew, 1278, 1, 0, 0
879, Cow, 1279, 2, 19, 0
880, Gighchigh, 1280, 1, 0, 0
881, Doi, 1281, 3, 1, 0
882, Med, 1282, 2, 15, 0
883, Hed, 1283, 2, 22, 0
884, Hareeb, 1284, 1, 0, 0
885, Hay, 1285, 2, 20, 0
886, Feetey, 1286, 1, 0, 0
887, Boimeet, 1287, 1, 0, 0
888, Fiber, 1288, 1, 0, 0
889, Mauming, 1289, 1, 0, 0
890, Noock, 1290, 2, 23, 0
891, Dighchub, 1291, 2, 17, 0
892, Hack, 1292, 2, 22, 0
893, Hood, 1293, 2, 20, 0
894, Yeb, 1294, 2, 21, 0
895, Wuit, 1295, 4, 29, 0
896, Wew, 1296, 2, 22, 0
897, Rie, 1297, 2, 22, 0
898, Gey, 1298, 2, 19, 0
899, Whoudung, 1299, 3, 8, 0
900, Woob, 1300, 3, 20, 0
901, Fauck, 1301, 4, 29, 0
902, Pang, 1302, 2, 16, 0
903, Key, 1303, 4, 27, 0
904, Dey, 1304, 4, 29, 0
905, Raukang, 1305, 1, 0, 0
906, Jud, 1306, 2, 18, 0
907, Cheeba, 1307, 1, 0, 0
908, Toy, 1308, 2, 20, 0
909, Foujang, 1309, 4, 27, 0
910, Quoochod, 1310, 1, 0, 0
911, Wemuick, 1311, 3, 28, 0
912, Lur, 1312, 2, 17, 0
913, Tesh, 1313, 2, 20, 0
914, Bai, 1314, 1, 0, 0
915, Kae, 1315, 2, 21, 0
916, Chooyur, 1316, 1, 0, 0
917, Wik, 1317, 2, 22, 0
918, Doomor, 1318, 3, 6, 0
919, Haisaw, 1319, 1, 0, 0
920, Taiwoid, 1320, 1, 0, 0
921, Quoo, 1321, 4, 25, 0
922, Chufeee, 1322, 4, 25, 0
923, Nosh, 1323, 2, 23, 0
924, Jooner, 1324, 1, 0, 0
925, Cheash, 1325, 2, 23, 0
926, Yoloue, 1326, 1, 0, 0
927, Tauwhoa, 1327, 2, 15, 0
928, Noat, 1328, 2, 23, 0
929, Quauging, 1329, 1, 0, 0
930, Quumong, 1330, 4, 26, 0
931, Quuijang, 1331, 1, 0, 0
932, Jisuish, 1332, 1, 0, 0
933, Wong, 1333, 2, 21, 0
934, Goorooe, 1334, 3, 29, 0
935, Whujay, 1335, 1, 0, 0
936, Whuitaick, 1336, 1, 0, 0
937, Der, 1337, 4, 27, 0
938, Rood, 1338, 2, 22, 0
939, Chai, 1339, 2, 16, 0
940, Gighk, 1340, 2, 19, 0
941, Ri, 1341, 2, 15, 0
942, Tae, 1342, 4, 28, 0
943, Whosh, 1343, 2, 24, 0
944, Deehooth, 1344, 3, 4, 0
945, Kesh, 1345, 2, 21, 0
946, Ching, 1346, 3, 24, 0
947, Ceachuth, 1347, 1, 0, 0
948, Mu, 1348, 3, 2, 0
949, Taw, 1349, 2, 20, 0
950, Weed, 1350, 2, 22, 0
951, Chidight, 1351, 1, 0, 0
952, Needu, 1352, 1, 0, 0
953, Seafi, 1353, 4, 25, 0
954, Boad, 1354, 4, 28, 0
955, Ring, 1355, 3, 21, 0
956, Cheehey, 1356, 1, 0, 0
957, Mir, 1357, 1, 0, 0
958, Yuiyui, 1358, 4, 29, 0
959, Yoy, 1359, 2, 21, 0
960, Wharaie, 1360, 1, 0, 0
961, Deeck, 1361, 4, 29, 0
962, Got, 1362, 2, 19, 0
963, Weesh, 1363, 4, 28, 0
964, Toifee, 1364, 2, 15, 0
965, Chootoock, 1365, 4, 26, 0
966, Whung, 1366, 2, 24, 0
967, Heekigh, 1367, 1, 0, 0
968, Chor, 1368, 2, 24, 0
969, Hook, 1369, 2, 20, 0
970, Quoajaw, 1370, 3, 6, 0
971, Fing, 1371, 1, 0, 0
972, Tuweet, 1372, 4, 26, 0
973, Sighchoi, 1373, 4, 25, 0
974, Ju, 1374, 1, 0, 0
975, Saunar, 1375, 1, 0, 0
976, Lew, 1376, 1, 0, 0
977, Leet, 1377, 2, 17, 0
978, Pouck, 1378, 4, 28, 0
979, Tang, 1379, 1, 0, 0
980, Juiyit, 1380, 1, 0, 0
981, Yung, 1381, 3, 11, 0
982, Boid, 1382, 4, 29, 0
983, Seewhoid, 1383, 4, 26, 0
984, Deerouth, 1384, 1, 0, 0
985, Dighpach, 1385, 1, 0, 0
986, Faiyoak, 1386, 1, 0, 0
987, Feeyu, 1387, 2, 15, 0
988, Jookuk, 1388, 1, 0, 0
989, Quoonigh, 1389, 1, 0, 0
990, Daukoo, 1390, 4, 25, 0
991, Yoth, 1391, 2, 22, 0
992, Hoocash, 1392, 1, 0, 0
993, Siloot, 1393, 1, 0, 0
994, Goowee, 1394, 3, 0, 0
995, Wir, 1395, 2, 22, 0
996, Lilang, 1396, 1, 0, 0
997, Quung, 1397, 3, 11, 0
998, Wuth, 1398, 2, 22, 0
999, Quaw, 1399, 2, 21, 0
1000, Gaicouck, 1400, 4, 26, 0
1001, Fightow, 1401, 4, 26, 0
1002, Whow, 1402, 1, 0, 0
1003, Rootey, 1403, 1, 0, 0
1004, Yowhar, 1404, 2, 18, 0
1005, Quadar, 1405, 1, 0, 0
1006, Paw, 1406, 3, 12, 0
1007, Gur, 1407, 1, 0, 0
1008, Muicait, 1408, 1, 0, 0
1009, Leeb, 1409, 2, 23, 0
1010, Nouloosh, 1410, 2, 17, 0
1011, Row, 1411, 2, 22, 0
1012, Fuiteng, 1412, 3, 6, 0
1013, Lomung, 1413, 1, 0, 0
1014, Koomer, 1414, 1, 0, 0
1015, Whor, 1415, 2, 24, 0
1016, Ruider, 1416, 1, 0, 0
1017, Hight, 1417, 2, 20, 0
1018, Cha, 1418, 4, 25, 0
1019, Whach, 1419, 2, 24, 0
1020, Chuigee, 1420, 4, 25, 0
1021, Boibing, 1421, 4, 26, 0
1022, Cow, 1422, 2, 20, 0
1023, Hoie, 1423, 3, 14, 0
1024, Doujie, 1424, 1, 0, 0
1025, Guhey, 1425, 1, 0, 0
1026, Wailed, 1426, 1, 0, 0
1027, Kosh, 1427, 4, 28, 0
1028, Gegish, 1428, 1, 0, 0
1029, Goamub, 1429, 3, 23, 0
1030, Che, 1430, 2, 15, 0
1031, Pea, 1431, 2, 24, 0
1032, Roosh, 1432, 3, 13, 0
1033, Loafed, 1433, 1, 0, 0
1034, Kew, 1434, 2, 24, 0
1035, Bui, 1435, 1, 0, 0
1036, Heee, 1436, 2, 20, 0
1037, Kor, 1437, 2, 21, 0
1038, Bighchaw, 1438, 2, 24, 0
1039, Whauth, 1439, 2, 21, 0
1040, Yaik, 1440, 2, 21, 0
1041, Deae, 1441, 2, 15, 0
1042, Doagew, 1442, 4, 26, 0
1043, See, 1443, 2, 16, 0
1044, Cheayoy, 1444, 2, 18, 0
1045, Woasut, 1445, 4, 26, 0
1046, Tee, 1446, 1, 0, 0
1047, Lab, 1447, 2, 17, 0
1048, Foloae, 1448, 1, 0, 0
1049, Nar, 1449, 3, 21, 0
1050, Yur, 1450, 2, 21, 0
1051, Sauseae, 1451, 4, 26, 0
1052, Chor, 1452, 2, 19, 0
1053, Hay, 1453, 3, 12, 0
1054, Sook, 1454, 4, 28, 0
1055, Queek, 1455, 4, 29, 0
1056, Loorir, 1456, 2, 19, 0
1057, Wuk, 1457, 4, 28, 0
1058, Gur, 1458, 2, 19, 0
1059, Quea, 1459, 1, 0, 0
1060, Mouneth, 1460, 1, 0, 0
1061, Coid, 1461, 2, 16, 0
1062, Kaud, 1462, 2, 22, 0
1063, Sighlong, 1463, 4, 26, 0
1064, Cheesh, 1464, 2, 24, 0
1065, Geechae, 1465, 2, 17, 0
1066, Di, 1466, 1, 0, 0
1067, Doiloot, 1467, 1, 0, 0
1068, Deajir, 1468, 1, 0, 0
1069, Quor, 1469, 2, 23, 0
1070, Luth, 1470, 3, 16, 0
1071, Fung, 1471, 2, 18, 0
1072, Toiquay, 1472, 1, 0, 0
1073, Feat, 1473, 2, 18, 0
1074, Coy, 1474, 2, 16, 0
1075, Be, 1475, 1, 0, 0
1076, Roiruth, 1476, 1, 0, 0
1077, Jey, 1477, 2, 18, 0
1078, Whiyay, 1478, 1, 0, 0
1079, Dawang, 1479, 2, 18, 0
1080, Fok, 1480, 2, 18, 0
1081, Gicuick, 1481, 3, 3, 0
1082, Raw, 1482, 2, 22, 0
1083, Geefor, 1483, 1, 0, 0
1084, Boupuie, 1484, 2, 17, 0
1085, Wauquooch, 1485, 4, 26, 0
1086, Jed, 1486, 2, 18, 0
1087, Ruyoo, 1487, 4, 29, 0
1088, Sequor, 1488, 1, 0, 0
1089, Doogi, 1489, 1, 0, 0
1090, Gee, 1490, 3, 2, 0
1091, Giber, 1491, 1, 0, 0
1092, Coat, 1492, 2, 16, 0
1093, Whait, 1493, 2, 24, 0
1094, Na, 1494, 1, 0, 0
1095, Kewighsh, 1495, 3, 5, 0
1096, Ded, 1496, 2, 15, 0
1097, Wo, 1497, 1, 0, 0
1098, Mudow, 1498, 1, 0, 0
1099, Reee, 1499, 2, 22, 0
1100, Deed, 1500, 2, 15, 0
1101, Pakoik, 1501, 1, 0, 0
1102, Goith, 1502, 4, 28, 0
1103, Do, 1503, 1, 0, 0
1104, Ja, 1504, 4, 25, 0
1105, Fu, 1505, 2, 15, 0
1106, Goa, 1506, 1, 0, 0
1107, Chout, 1507, 4, 29, 0
1108, Quoadeeck, 1508, 1, 0, 0
1109, Boiqui, 1509, 1, 0, 0
1110, Nay, 1510, 1, 0, 0
1111, Sew, 1511, 2, 17, 0
1112, Waw, 1512, 3, 12, 0
1113, Jai, 1513, 3, 23, 0
1114, Saith, 1514, 3, 20, 0
1115, Fed, 1515, 3, 11, 0
1116, Yer, 1516, 3, 26, 0
1117, Sock, 1517, 2, 17, 0
1118, Naw, 1518, 2, 20, 0
1119, Mou, 1519, 1, 0, 0
1120, Quaw, 1520, 2, 23, 0
1121, Fey, 1521, 2, 18, 0
1122, Neaneng, 1522, 2, 18, 0
1123, Duchur, 1523, 1, 0, 0
1124, Whigh, 1524, 1, 0, 0
1125, Jaiwui, 1525, 1, 0, 0
1126, Wourung, 1526, 1, 0, 0
1127, Lee, 1527, 1, 0, 0
1128, Whesoish, 1528, 1, 0, 0
1129, Jauhed, 1529, 1, 0, 0
1130, Geng, 1530, 4, 28, 0
1131, Weng, 1531, 3, 9, 0
1132, Kaw, 1532, 2, 21, 0
1133, Loiyoit, 1533, 1, 0, 0
1134, Meekaw, 1534, 1, 0, 0
1135, Seataw, 1535, 4, 26, 0
1136, Leequush, 1536, 3, 20, 0
1137, Neech, 1537, 2, 23, 0
1138, Jur, 1538, 2, 18, 0
1139, Peed, 1539, 3, 14, 0
1140, Fong, 1540, 2, 18, 0
1141, Hui, 1541, 4, 25, 0
1142, Chaulang, 1542, 1, 0, 0
1143, Whoyew, 1543, 3, 24, 0
1144, Beek, 1544, 2, 24, 0
1145, Ba, 1545, 1, 0, 0
1146, Sech, 1546, 2, 17, 0
1147, Pajoud, 1547, 1, 0, 0
1148, Queeged, 1548, 1, 0, 0
1149, Wije, 1549, 4, 25, 0
1150, Fee, 1550, 4, 25, 0
1151, Boit, 1551, 2, 19, 0
1152, Mesh, 1552, 2, 15, 0
1153, Cing, 1553, 2, 16, 0
1154, Boo, 1554, 1, 0, 0
1155, Cuifir, 1555, 3, 6, 0
1156, Gib, 1556, 2, 19, 0
1157, Hoo, 1557, 1, 0, 0
1158, Deeth, 1558, 4, 28, 0
1159, Laibi, 1559, 2, 15, 0
1160, Bang, 1560, 2, 19, 0
1161, Jar, 1561, 2, 19, 0
1162, Gat, 1562, 2, 19, 0
1163, Koack, 1563, 2, 21, 0
1164, Pou, 1564, 1, 0, 0
1165, Nong, 1565, 1, 0, 0
1166, Fay, 1566, 2, 18, 0
1167, Dew, 1567, 2, 15, 0
1168, Yuinighsh, 1568, 1, 0, 0
1169, Ceeth, 1569, 2, 16, 0
1170, Hung, 1570, 3, 10, 0
1171, Poy, 1571, 1, 0, 0
1172, Haupo, 1572, 1, 0, 0
1173, Moath, 1573, 4, 29, 0
1174, Woak, 1574, 2, 22, 0
1175, Cheeraid, 1575, 1, 0, 0
1176, Kee, 1576, 4, 25, 0
1177, Momer, 1577, 1, 0, 0
1178, Leekau, 1578, 1, 0, 0
1179, Sesau, 1579, 1, 0, 0
1180, You, 1580, 1, 0, 0
1181, Wheesh, 1581, 2, 24, 0
1182, Chewuick, 1582, 2, 24, 0
1183, Hong, 1583, 4, 27, 0
1184, Seash, 1584, 2, 17, 0
1185, Nor, 1585, 1, 0, 0
1186, Queewed, 1586, 4, 26, 0
1187, Bat, 1587, 4, 28, 0
1188, Duich, 1588, 2, 15, 0
1189, Meewung, 1589, 1, 0, 0
1190, Dong, 1590, 2, 15, 0
1191, Nee, 1591, 2, 21, 0
1192, Whoibea, 1592, 1, 0, 0
1193, Woopaith, 1593, 3, 27, 0
1194, Souwhuck, 1594, 1, 0, 0
1195, Toogeach, 1595, 1, 0, 0
1196, Booquung, 1596, 2, 24, 0
1197, Wheath, 1597, 2, 23, 0
1198, Joiquak, 1598, 1, 0, 0
1199, Ce, 1599, 3, 19, 0
1200, Seedong, 2000, 1, 0, 0
1201, Geetey, 2001, 2, 18, 0
1202, Quath, 2002, 2, 23, 0
1203, Rook, 2003, 2, 22, 0
1204, Ke, 2004, 1, 0, 0
1205, Whoquaick, 2005, 3, 5, 0
1206, Queesh, 2006, 2, 24, 0
1207, Sar, 2007, 2, 17, 0
1208, Chai, 2008, 1, 0, 0
1209, Boy, 2009, 1, 0, 0
1210, Buwee, 2010, 4, 25, 0
1211, Hay, 2011, 2, 21, 0
1212, Bur, 2012, 3, 27, 0
1213, Heed, 2013, 2, 20, 0
1214, Meck, 2014, 2, 15, 0
1215, Por, 2015, 3, 23, 0
1216, Kou, 2016, 1, 0, 0
1217, Yauk, 2017, 2, 23, 0
1218, Jeeth, 2018, 2, 18, 0
1219, Meemith, 2019, 2, 16, 0
1220, Yey, 2020, 4, 27, 0
1221, Yoo, 2021, 1, 0, 0
1222, Fir, 2022, 2, 18, 0
1223, Chai, 2023, 3, 2, 0
1224, Haye, 2024, 2, 15, 0
1225, Taimau, 2025, 1, 0, 0
1226, Gaiqueek, 2026, 1, 0, 0
1227, Lang, 2027, 2, 21, 0
1228, Chaigay, 2028, 1, 0, 0
1229, Whighd, 2029, 2, 24, 0
1230, Need, 2030, 2, 23, 0
1231, Koabaich, 2031, 1, 0, 0
1232, Kuth, 2032, 2, 22, 0
1233, Wheeth, 2033, 3, 29, 0
1234, Jou, 2034, 1, 0, 0
1235, Tey, 2035, 2, 20, 0
1236, Ranay, 2036, 1, 0, 0
1237, Chak, 2037, 2, 24, 0
1238, Wid, 2038, 2, 22, 0
1239, Joifed, 2039, 2, 19, 0
1240, Haigoud, 2040, 1, 0, 0
1241, Reepeek, 2041, 1, 0, 0
1242, Kau, 2042, 1, 0, 0
1243, Pick, 2043, 2, 16, 0
1244, Chautee, 2044, 1, 0, 0
1245, Ruth, 2045, 2, 22, 0
1246, Pur, 2046, 2, 16, 0
1247, Woatet, 2047, 2, 17, 0
1248, Quauhoob, 2048, 1, 0, 0
1249, Keawheeb, 2049, 1, 0, 0
1250, Meedush, 2050, 2, 17, 0
1251, Righmow, 2051, 4, 26, 0
1252, Rea, 2052, 1, 0, 0
1253, Maho, 2053, 1, 0, 0
1254, Yowhuib, 2054, 1, 0, 0
1255, Goy, 2055, 3, 9, 0
1256, Roy, 2056, 4, 27, 0
1257, Siyow, 2057, 1, 0, 0
1258, Mir, 2058, 2, 15, 0
1259, Queecuish, 2059, 1, 0, 0
1260, Wighwoid, 2060, 1, 0, 0
1261, Did, 2061, 4, 28, 0
1262, Yobed, 2062, 1, 0, 0
1263, Koojui, 2063, 4, 25, 0
1264, Toach, 2064, 2, 23, 0
1265, Choachae, 2065, 1, 0, 0
1266, Whoufou, 2066, 2, 15, 0
1267, Daw, 2067, 2, 15, 0
1268, Woowow, 2068, 1, 0, 0
1269, Seech, 2069, 2, 17, 0
1270, Deedow, 2070, 1, 0, 0
1271, Ho, 2071, 2, 16, 0
1272, Cighdau, 2072, 1, 0, 0
1273, Haikea, 2073, 1, 0, 0
1274, Faid, 2074, 2, 18, 0
1275, Peechay, 2075, 1, 0, 0
1276, Quinosh, 2076, 1, 0, 0
1277, Soid, 2077, 4, 28, 0
1278, Pausighd, 2078, 4, 26, 0
1279, Heet, 2079, 4, 28, 0
1280, Quee, 2080, 4, 25, 0
1281, Yemoock, 2081, 1, 0, 0
1282, Rung, 2082, 2, 20, 0
1283, Chaiga, 2083, 2, 24, 0
1284, Led, 2084, 2, 17, 0
1285, Saigack, 2085, 1, 0, 0
1286, Yaucaie, 2086, 1, 0, 0
1287, Kauwhet, 2087, 1, 0, 0
1288, Quoikung, 2088, 1, 0, 0
1289, Suit, 2089, 2, 17, 0
1290, Baue, 2090, 2, 19, 0
1291, Per, 2091, 2, 16, 0
1292, Faiwhew, 2092, 3, 21, 0
1293, Lee, 2093, 1, 0, 0
1294, Laulow, 2094, 2, 18, 0
1295, Wu, 2095, 1, 0, 0
1296, Geelung, 2096, 1, 0, 0
1297, Bufeth, 2097, 2, 16, 0
1298, Gut, 2098, 3, 17, 0
1299, Buikeng, 2099, 2, 18, 0
1300, Doipoish, 2100, 4, 26, 0
1301, Quuibor, 2101, 2, 18, 0
1302, Fouk, 2102, 3, 21, 0
1303, Whoy, 2103, 2, 24, 0
1304, Yaufed, 2104, 4, 27, 0
1305, Bey, 2105, 2, 19, 0
1306, Woifut, 2106, 1, 0, 0
1307, Choicer, 2107, 3, 8, 0
1308, Noud, 2108, 3, 13, 0
1309, Quoush, 2109, 2, 23, 0
1310, Choiper, 2110, 1, 0, 0
1311, Wood, 2111, 2, 22, 0
1312, How, 2112, 2, 20, 0
1313, Chik, 2113, 2, 22, 0
1314, Wighnau, 2114, 4, 25, 0
1315, Moawhed, 2115, 2, 18, 0
1316, Chaid, 2116, 2, 24, 0
1317, Poipaish, 2117, 3, 3, 0
1318, Ror, 2118, 3, 9, 0
1319, Koowick, 2119, 2, 16, 0
1320, Chew, 2120, 2, 24, 0
1321, Laiting, 2121, 1, 0, 0
1322, Bui, 2122, 1, 0, 0
1323, Coib, 2123, 2, 16, 0
1324, Whuchar, 2124, 1, 0, 0
1325, Tir, 2125, 2, 20, 0
1326, Chejer, 2126, 1, 0, 0
1327, Bouk, 2127, 2, 24, 0
1328, Cau, 2128, 1, 0, 0
1329, Tighsew, 2129, 1, 0, 0
1330, Waimib, 2130, 3, 5, 0
1331, Kuidoi, 2131, 1, 0, 0
1332, Kar, 2132, 2, 21, 0
1333, Yath, 2133, 2, 21, 0
1334, Saish, 2134, 3, 24, 0
1335, Beahar, 2135, 1, 0, 0
1336, Sud, 2136, 2, 24, 0
1337, Ped, 2137, 4, 29, 0
1338, Redighch, 2138, 2, 17, 0
1339, Gong, 2139, 4, 28, 0
1340, Whoy, 2140, 3, 12, 0
1341, Pealung, 2141, 1, 0, 0
1342, Koosh, 2142, 2, 21, 0
1343, Cauyeng, 2143, 1, 0, 0
1344, Deet, 2144, 2, 24, 0
1345, Duie, 2145, 2, 15, 0
1346, Yeed, 2146, 2, 21, 0
1347, Gue, 2147, 4, 28, 0
1348, Loish, 2148, 2, 17, 0
1349, Mauch, 2149, 3, 23, 0
1350, Legong, 2150, 1, 0, 0
1351, Royock, 2151, 2, 17, 0
1352, Keek, 2152, 2, 21, 0
1353, Weehush, 2153, 1, 0, 0
1354, Roi, 2154, 1, 0, 0
1355, Rue, 2155, 2, 22, 0
1356, Quuib, 2156, 3, 16, 0
1357, Feath, 2157, 4, 28, 0
1358, Bir, 2158, 2, 24, 0
1359, Nudouk, 2159, 1, 0, 0
1360, Whooch, 2160, 2, 24, 0
1361, Lighck, 2161, 2, 17, 0
1362, Kimack, 2162, 4, 25, 0
1363, Dopew, 2163, 3, 8, 0
1364, Boubuck, 2164, 1, 0, 0
1365, Hung, 2165, 3, 22, 0
1366, Footed, 2166, 2, 18, 0
1367, Baufi, 2167, 4, 25, 0
1368, Foat, 2168, 2, 18, 0
1369, Hae, 2169, 2, 20, 0
1370, Relouk, 2170, 4, 26, 0
1371, Fuwhaud, 2171, 1, 0, 0
1372, Lighb, 2172, 2, 17, 0
1373, Whagut, 2173, 2, 17, 0
1374, Sui, 2174, 1, 0, 0
1375, Bijaw, 2175, 1, 0, 0
1376, Fui, 2176, 1, 0, 0
1377, Medod, 2177, 4, 26, 0
1378, Jing, 2178, 2, 18, 0
1379, Leet, 2179, 2, 17, 0
1380, Joy, 2180, 4, 29, 0
1381, Yath, 2181, 2, 21, 0
1382, Cafighth, 2182, 4, 26, 0
1383, Te, 2183, 1, 0, 0
1384, Buikuib, 2184, 1, 0, 0
1385, Roihoo, 2185, 1, 0, 0
1386, Jighyod, 2186, 2, 16, 0
1387, Wighk, 2187, 2, 22, 0
1388, Kur, 2188, 2, 21, 0
1389, Teenong, 2189, 1, 0, 0
1390, Whed, 2190, 4, 27, 0
1391, Sauteet, 2191, 1, 0, 0
1392, Rung, 2192, 3, 12, 0
1393, Bau, 2193, 1, 0, 0
1394, Heeth, 2194, 2, 20, 0
1395, Yeacor, 2195, 4, 26, 0
1396, Wich, 2196, 4, 29, 0
1397, Coub, 2197, 4, 29, 0
1398, Sish, 2198, 2, 17, 0
1399, Chighk, 2199, 2, 24, 0
1400, Weed, 2200, 2, 22, 0
1401, Moorung, 2201, 1, 0, 0
1402, Row, 2202, 2, 22, 0
1403, Laquaub, 2203, 4, 26, 0
1404, Rong, 2204, 2, 22, 0
1405, Rur, 2205, 2, 22, 0
1406, Geeyot, 2206, 1, 0, 0
1407, Tab, 2207, 2, 20, 0
1408, Chigh, 2208, 3, 20, 0
1409, Gir, 2209, 1, 0, 0
1410, Rik, 2210, 4, 28, 0
1411, Kooquab, 2211, 2, 17, 0
1412, Bong, 2212, 2, 19, 0
1413, Ki, 2213, 1, 0, 0
1414, Jut, 2214, 4, 29, 0
1415, Colar, 2215, 1, 0, 0
1416, Queamur, 2216, 4, 26, 0
1417, Kou, 2217, 1, 0, 0
1418, Bead, 2218, 2, 22, 0
